date,% Silica Concentrate,high_silica_risk,experiment,oof_proba,oof_pred_05,best_f1_threshold,oof_pred_best_f1,pred,is_correct,margin,error_type,% Iron Feed,% Silica Feed,Starch Flow,Amina Flow,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Iron Feed__std,% Silica Feed__std,Starch Flow__std,Amina Flow__std,Ore Pulp Flow__std,Ore Pulp pH__std,Ore Pulp Density__std,Flotation Column 01 Air Flow__std,Flotation Column 02 Air Flow__std,Flotation Column 03 Air Flow__std,Flotation Column 04 Air Flow__std,Flotation Column 05 Air Flow__std,Flotation Column 06 Air Flow__std,Flotation Column 07 Air Flow__std,Flotation Column 01 Level__std,Flotation Column 02 Level__std,Flotation Column 03 Level__std,Flotation Column 04 Level__std,Flotation Column 05 Level__std,Flotation Column 06 Level__std,Flotation Column 07 Level__std,rows_per_timestamp,hour,dayofweek,day,month,elapsed_hours
2017-06-05 07:00:00,4.95,1,extra_trees_balanced,0.015531536185201405,0,0.3,0,0,False,0.28446846381479857,FN,64.03,6.26,3031.262961111111,525.0824888888889,398.8538388888889,9.888681666666667,1.6638362222222223,300.02445,249.47334444444442,299.9496722222222,299.9916666666667,299.8186888888889,300.08885000000004,299.8013222222222,599.8051666666667,600.4087222222222,599.6153222222222,501.32813888888893,499.2373166666667,498.40090555555554,500.63405555555556,63.75,0.0,0.0,498.4688796980137,20.974181889882654,3.393346750405525,0.07144535005863169,0.025533769842995477,1.1938890199446424,2.92693273908639,1.494796756272146,0.8530718088831081,1.5694387825266596,0.24074842736301882,1.5776009305818945,11.33840211429967,7.5441328049282745,5.841352780588087,13.291368016190848,11.825940204329994,16.392133351328823,20.819403029845404,180,7,0,5,6,2094.0
2017-05-05 10:00:00,3.62,0,extra_trees_balanced,0.5825120859359756,1,0.3,1,1,False,0.2825120859359756,FP,53.26,19.58,3502.7014444444444,472.45945,400.4395611111111,10.22930611111111,1.6430981666666669,250.09803333333335,250.1027277777778,250.20330555555557,300.0061888888889,300.2954277777778,300.54483888888893,300.0968388888889,449.47040000000004,449.87292777777776,449.4797388888889,350.63270555555556,350.63009444444447,355.9294361111111,350.03912777777776,64.95,0.0,0.0,546.7210114523385,9.535325751165173,5.252753468593496,0.08382571149175436,0.013156605078607862,0.4258821681065318,2.887445191073002,1.1078012110945168,0.6637723989850169,2.1507803623350656,5.303328310456338,3.1965757914853103,19.211957707693983,11.346121323572588,7.014872011475105,22.597220981718863,25.366713772119493,52.739750443570415,33.80961436962217,180,10,4,5,5,1353.0
2017-05-06 13:00:00,3.15,0,extra_trees_balanced,0.5817386113456249,1,0.3,1,1,False,0.2817386113456249,FP,55.91,14.44,2561.271550000001,465.7790944444444,398.8225777777778,10.10387388888889,1.6328500000000001,250.0976222222222,249.79871666666668,250.0913111111111,299.9020111111111,299.87278333333336,299.6829,298.73168333333336,450.7083777777778,449.3199888888889,449.44502777777774,347.2339333333333,347.8887722222222,349.05137222222226,347.0928,64.25,0.0,0.0,700.5454464599237,28.759449031327392,4.140120981801211,0.04443139701193627,0.03764348524128924,0.3774515444332683,3.219862476833793,1.1637543378073547,1.1143941053768758,1.7507535687843416,4.335619095994878,11.050010858453692,8.650881083036532,9.686727205585584,7.940428904893789,21.635376367730085,17.754641722293524,22.72344233459518,29.347019331971534,180,13,5,6,5,1380.0
2017-07-29 09:00:00,3.3,0,extra_trees_balanced,0.5789419922887836,1,0.3,1,1,False,0.27894199228878364,FP,57.459999999999994,10.8,4372.809388888889,586.51305,400.36426666666665,10.401092777777778,1.7095263888888887,250.1143777777778,299.8301222222222,299.9772611111111,299.8911166666667,300.07,299.48171666666667,299.80618888888887,497.72479444444446,499.6811388888889,400.3730166666667,350.7555388888889,350.5175611111111,350.2105222222222,350.6258833333333,64.94,0.0,0.0,437.14493053876095,27.49827814534229,5.275543840949261,0.07841747256444072,0.007069190882813632,1.289722882188068,4.031050919846471,1.5721205578732367,1.550239100823552,1.4966324829058406,5.658545034110406,3.5297641545212626,26.366187174042366,20.962881065711226,18.297884307110174,24.39306449732607,20.763942076527194,21.43495100076186,25.503232823240065,180,9,5,29,7,3392.0
2017-09-08 22:00:00,4.1,1,extra_trees_balanced,0.02944463603422412,0,0.3,0,0,False,0.27055536396577584,FN,59.55,8.45,2796.314864444445,284.76959484127,377.1721882530133,9.752431777777778,1.61041709127,300.04435,299.57571666666666,299.9453555555555,299.90585,299.73505555555556,299.83906666666667,300.0918833333333,421.9951611111111,499.3036805555556,432.6066833333333,393.06796111111106,398.6341222222223,399.8483111111111,399.1324166666667,63.540000000000006,0.0,0.0,711.4336471992924,24.32399969959106,0.19109651200017663,0.10614557673390441,0.04250313411279293,0.9472803907033578,3.9368180076399013,2.0485189246602924,1.1476041684744744,1.7208852622422108,6.72745527884719,9.965267292102888,85.49877643862409,35.83634446835922,137.02560122290512,101.20302412298163,27.209268604171488,23.63722006034102,44.02731208237237,180,22,4,8,9,4389.0
2017-06-01 13:00:00,4.06,1,extra_trees_balanced,0.030397866776594496,0,0.3,0,0,False,0.2696021332234055,FN,64.03,6.26,2916.448,434.0634111111111,399.6699444444444,9.877069833333334,1.6365713333333332,300.00873333333334,299.9123722222222,299.78429444444447,299.93567777777776,299.9266,299.93368888888887,299.6306333333333,599.3813,465.14905166875,600.4781277777778,502.5512944444444,503.7380777777778,500.8884722222222,503.17547222222225,63.74,0.0,0.0,107.3864938300494,48.32659809782562,3.5027348168129517,0.1776207009159166,0.031094797624897478,0.4405969763350132,4.153867504481097,1.5512413369700737,0.8193851329947571,1.890516500853673,0.2007279886615146,1.905897653483931,10.932033568523899,221.86526644808123,5.53942542049513,49.65102548752946,35.52885791945213,13.114575928853853,43.68782994679799,180,13,3,1,6,2004.0
2017-09-09 00:00:00,4.18,1,extra_trees_balanced,0.030684697553947454,0,0.3,0,0,False,0.2693153024460525,FN,59.55,8.45,2926.6008291062803,489.4067444444445,380.7619444444444,9.654977055555555,1.655980277777778,299.82412222222223,299.6550277777778,299.8756777777778,299.90721666666667,299.83486666666664,299.96523333333334,299.74691666666666,399.7081888888889,497.2375555555555,400.15461111111114,399.30876666666666,400.39287222222225,399.83031111111114,398.49001111111113,63.0,0.0,0.0,740.6452255833268,43.86172897997147,2.6908129611796068,0.061229543973632276,0.005846158893814731,0.7190261365636893,3.493673640279526,1.6632710464475207,0.8180489748650563,1.6475777688608166,6.34115863501651,9.635356503163521,9.356204246255764,19.86773209453579,36.66046504636067,56.81939938848155,7.822414150681644,19.56531508287302,34.147192344155684,180,0,5,9,9,4391.0
2017-06-25 21:00:00,3.8099999999999996,0,extra_trees_balanced,0.5677821860988569,1,0.3,1,1,False,0.2677821860988569,FP,60.4,8.69,2728.8062255555556,592.5677666666667,399.7090222222222,9.273759666666667,1.7197146666666665,299.90624444444444,299.7708888888889,299.9097,299.8906777777778,300.0543333333333,300.7424555555556,299.99859444444445,499.5981277777778,499.23167222222224,499.56936666666667,499.4965166666667,500.47552777777776,499.3101666666667,501.26511111111114,64.69,0.0,0.0,1237.5386498428466,19.85680157726545,4.375074894540619,0.08792646726985008,0.021757987049459516,1.0116287451553925,5.364107873313438,1.4339397666723805,1.3305469412386437,2.182687176649719,10.521067456047009,1.9594146708115021,16.27979072348104,15.6124786866968,13.242281726810614,38.69315804527189,15.793631989377715,15.237567361440751,34.12319289360715,180,21,6,25,6,2588.0
2017-06-05 10:00:00,4.15,1,extra_trees_balanced,0.03226476973016573,0,0.3,0,0,False,0.26773523026983426,FN,64.03,6.26,2581.5489222222222,530.6107611111112,400.3771277777778,9.631181333333334,1.644262277777778,300.2893222222222,250.19225555555556,300.1811833333333,299.9118277777778,299.86566111111114,300.1861388888889,299.9663555555556,499.89335555555556,500.45795555555554,599.4423944444444,398.5034111111111,399.5723277777778,399.65333888888887,398.4080888888889,63.959999999999994,0.0,0.0,885.6529754711947,39.7603775151656,3.877954211566485,0.06309049971095257,0.04848353545082826,0.9879436311830146,2.544129111246401,1.8176499371899608,0.8270671934986513,2.0591437572282447,5.499317582678266,1.528886150918117,7.907785408220752,9.569214513696295,4.261471620484082,19.970053103971274,17.847987863507072,36.7931192797669,42.75269955313917,180,10,0,5,6,2097.0
2017-05-05 00:00:00,2.13,0,extra_trees_balanced,0.5630193984125621,1,0.3,1,1,False,0.2630193984125621,FP,56.22,14.280000000000001,4247.253828537172,435.20213333333334,412.9258766691673,10.265486666666668,1.5859029999999998,250.08778333333333,249.5783277777778,250.0423,299.9639,299.55533333333335,301.18173333333334,300.01467222222226,446.8779944444445,450.41956666666664,449.19443888888884,345.1305888888889,345.2314944444445,348.8172111111111,344.26255,65.92,0.0,0.0,508.323967387912,25.646864862417633,5.3933506919671625,0.12383629265194147,0.03161379795279225,0.33490091859798454,2.6458365340254857,1.2271150489393143,0.7848945159135131,1.9737832848506005,4.901380825395581,6.135500562600653,24.298864992125147,16.77019811587075,7.891812323304795,32.044049113471026,19.66286827740077,41.25519201291033,30.210059559004694,180,0,4,5,5,1343.0
2017-09-01 05:00:00,3.1799999999999997,0,extra_trees_balanced,0.5601667539869223,1,0.3,1,1,False,0.2601667539869223,FP,52.15,21.5,4141.14750959596,615.5305336601311,393.16629607788053,9.648022055555556,1.7159627777777777,299.88405555555556,300.0890111111111,299.95927777777774,297.86637238723944,298.1235266584156,348.89283333333333,319.6748611111111,399.6082388888889,402.62719999999996,399.54907777777777,349.64365555555554,348.8297111111111,355.3038555555556,349.4485,64.38,0.0,0.0,1468.761640295864,62.752136851073665,14.74610985395418,0.06810180459101285,0.015559581258844962,0.9247376007532705,2.898175100125537,1.6281633109992257,0.017434565805707306,0.04073865463586817,9.68059347210811,32.53922953261289,17.092732558463382,77.9466479311615,22.091352060743784,48.2897098007113,14.4944607229754,72.40558743104494,41.248538197330916,180,5,4,1,9,4204.0
2017-06-09 16:00:00,4.11,1,extra_trees_balanced,0.040123186105455906,0,0.3,0,0,False,0.2598768138945441,FN,64.03,6.26,4512.746423333334,525.5553666666667,399.34405555555554,10.105664444444445,1.690095388888889,299.7513333333333,299.5556888888889,299.97455,299.9070611111111,300.0386388888889,299.8619611111111,299.7490833333333,398.8736,399.16066666666666,399.3867555555555,396.11058333333335,394.60529444444444,401.8486166666667,395.1164055555555,64.55,0.0,0.0,738.3505394418221,23.12116903376154,4.228084529169492,0.06350035574898089,0.029380008137883586,0.423234266623656,3.490130645897383,1.5842455522179064,0.7547185506597031,2.7152873344247985,0.6746865227964852,1.4000071859934555,9.13785122723669,8.539041434623808,5.391715676873834,36.320724822502434,30.121486600966254,25.422229165366062,46.892796985570904,180,16,4,9,6,2199.0
2017-06-30 00:00:00,4.07,1,extra_trees_balanced,0.0401260323632219,0,0.3,0,0,False,0.25987396763677806,FN,55.99,13.35,4102.302388888889,563.77135,399.7578,9.653881,1.6861593333333336,299.9093055555556,299.70003888888886,299.9103333333333,299.9050388888889,299.96857222222224,300.17205,299.5288888888889,500.00463333333335,499.82646111111114,500.11411666666663,499.0522777777778,499.9552777777778,499.72389999999996,497.54872777777774,62.81000000000001,0.0,0.0,274.99828846409565,17.39301390963719,3.236299799668338,0.058202008576449644,0.019627236902948098,1.2884744860028237,3.96542488036541,1.1063832066693724,1.1719476162159783,2.3857882136391524,7.107059467158148,2.4548498095920888,11.857661157290279,29.962562809346647,21.644616751637752,22.950330221796502,22.73275492031892,13.496292106887886,35.50884511558439,180,0,4,30,6,2687.0
2017-05-08 17:00:00,1.98,0,extra_trees_balanced,0.5584809885265176,1,0.3,1,1,False,0.25848098852651763,FP,56.65,14.83,3244.1657666666665,526.9032111111111,399.7343555555555,9.962599833333334,1.7182943888888889,250.03358333333333,250.64333333333335,250.17602222222223,299.9416722222222,299.7877111111111,299.96133333333336,299.35468333333336,449.7546888888889,448.8822888888889,450.43835,350.6335111111111,350.97419444444444,349.1511222222222,350.1420388888889,65.74,0.0,0.0,688.1561775705757,5.340406914364038,4.41142715710791,0.04757160507504951,0.006118058621263201,0.3390271682820347,3.3500303547546824,1.4636071913656614,0.7688280101741849,1.2660643940481688,0.42739216963657994,3.3211774911166594,8.348795014377743,10.535429216847787,6.981289729201585,16.11414854009045,8.811838660509947,24.401047387277725,16.330077512697546,180,17,0,8,5,1432.0
2017-05-05 23:00:00,3.5899999999999994,0,extra_trees_balanced,0.5570434634665713,1,0.3,1,1,False,0.2570434634665713,FP,56.41,14.530000000000001,3402.4951320694445,489.2010895061722,400.3394035353539,9.568480333333333,1.6703478333333333,249.9967388888889,249.7000666666667,250.0336333333333,299.9333388888889,299.7653888888889,299.6203111111111,301.04795,450.93724444444445,448.1736222222222,448.54234444444444,354.4543111111111,349.88158888888887,355.8147777777778,357.32910833333335,63.78,0.0,0.0,1224.4380522721206,37.173841219145366,4.706378346405009,0.06763629019246577,0.029629867162769278,0.3644495448067827,2.9871220181156173,1.1518741487004776,0.7266474092546805,1.9278238894581265,3.9860173569462263,6.546011921837097,14.260749148789188,22.41355693725353,29.217959442081796,36.57428735088945,35.456914656114506,38.328223766502205,55.5417887766637,180,23,4,5,5,1366.0
2017-06-22 16:00:00,4.19,1,extra_trees_balanced,0.045710910415420664,0,0.3,0,0,False,0.2542890895845793,FN,49.93,22.49,3256.3457064814825,549.5222555555555,399.7620388888889,9.851560277777779,1.7200950555555556,299.9517222222222,300.0717055555555,299.8663555555556,299.9428,299.9216055555556,299.9828111111111,299.4918611111111,400.6890111111111,399.37463888888885,400.1948722222223,401.0782277777778,399.2797111111111,396.02821666666665,401.9818833333333,65.23,0.0,0.0,1139.045389465046,26.644189771072455,3.32768306844916,0.07256127628449366,0.035652760084789764,1.0291949499787314,3.7588542369202895,1.4329775706635064,1.086437902300712,1.7990377999154572,7.197600477311007,2.665263044687437,11.85396818462488,17.237595747784646,14.582936342798641,28.090515804336402,34.606765585245014,50.221951113285876,43.983036606208245,180,16,3,22,6,2511.0
2017-05-08 04:00:00,2.1,0,extra_trees_balanced,0.5526549097714276,1,0.3,1,1,False,0.2526549097714276,FP,56.65,14.83,3440.8343888888885,552.9501388888889,400.1882166666667,9.663279222222222,1.7513116666666668,249.9866,251.46570555555553,249.96173333333334,299.9077388888889,299.7576555555555,300.06466111111115,299.72945555555555,450.91181111111115,449.5635277777778,450.41057222222224,347.9426666666667,347.6623888888889,348.22475000000003,348.0992777777778,65.95,0.0,0.0,336.345033133824,5.795087356990723,3.6608563543930512,0.10162437184420273,0.004156210146007508,0.6050367628867209,13.978135673932282,1.3101280921260239,1.055598147254762,1.4915141572771125,2.178278273121758,3.3213364852156535,10.012913877027296,22.03372851396255,7.884658844892378,22.957372816688842,14.664265995719301,34.13956922251086,25.13033520779563,180,4,0,8,5,1419.0
2017-07-14 13:00:00,4.73,1,extra_trees_balanced,0.0483658391288089,0,0.3,0,0,False,0.25163416087119106,FN,53.879999999999995,17.51,4435.446555555555,492.79314444444447,400.72043333333335,10.129927277777778,1.7064252777777777,299.9106722222222,299.2585722222222,299.9446277777778,299.9406222222222,299.94106111111114,299.9277611111111,300.37744444444445,400.29389444444445,406.48988888888886,400.48889444444444,350.83594444444446,349.2326777777778,350.5702888888889,349.7885,63.73,0.0,0.0,189.38146157461028,20.51609996296177,3.643694407389902,0.10870673227046428,0.036634705925614,0.4173433282955847,4.406214359074837,1.5227389906588829,0.9947953287851892,1.8072188552330515,0.39115538776365555,4.099094153620668,15.872102561656634,22.004228778650912,5.313321637897231,22.817765327754362,18.57901450611402,21.41895300389843,18.066186516528596,180,13,4,14,7,3036.0
2017-04-27 17:00:00,4.28,1,extra_trees_balanced,0.05011776137423068,0,0.3,0,0,False,0.2498822386257693,FN,59.74,8.76,2296.6251666666667,553.7339444444444,400.4854833333333,9.637751777777778,1.7532722222222221,299.9849222222222,299.8232777777778,300.0427222222222,299.9647555555556,300.09604444444443,300.07875,299.7116888888889,499.5426666666666,500.3096944444444,500.38980555555554,400.46343888888885,399.81732222222223,401.90192222222225,401.45700555555555,64.02,0.0,0.0,196.18587790798728,4.368185762129265,3.7686103148611374,0.0773245106688237,0.004985491010650913,1.0593501700757475,3.4145819787356495,1.5771877858163732,1.1712072243924825,1.311317623284226,4.781155257739607,7.774445902577163,11.14584994017456,9.518280242131288,8.185112044368006,29.406792882326396,22.528742229688017,28.545213455626556,37.70232753815624,180,17,3,27,4,1168.0
